Date,Open,High,Low,Close,Volume
2018-03-20,6442.637658172,6473.364874687999,6389.229818805,6459.570287292001,1214507.329417069
2018-03-22,6413.018699062,6509.037910605,6372.056281594999,6457.273070721999,1441715.4605817555
2018-03-23,6164.605009612001,6259.645270862,6083.698091061,6104.088876164999,2248023.1326294076
2018-03-26,5968.899726362001,6059.447701294999,5831.768898302,6043.530949502,2527953.5859745545
2018-03-27,6229.781560187999,6269.568931885,6132.359273182,6219.372630835,2453869.777915245
2018-03-28,6039.107323514,6111.750895933999,5985.134898309999,6061.769912684,2057064.1755869589
2018-03-29,6107.085886695999,6127.191812583,5922.50167923,5973.113370251001,1789424.1754249777
2018-03-30,6095.871090877999,6213.332481001999,6068.534276381,6183.477996171,1271317.7756494675
2018-04-02,6192.263952354001,6284.774600598,6165.233994904,6213.587534524,960517.0893636564
2018-04-03,6057.138944123001,6175.904352502001,6021.182377362999,6143.240574310999,1204175.01280071
2018-04-04,6172.1625008949995,6195.360891077999,5959.393654093999,6010.064693521,1208651.1942447708
2018-04-05,6085.894307166,6131.275819229999,6009.234675455,6070.509826675999,1335471.0910534968
2018-04-06,6036.474362189001,6120.538400646,6014.179657268,6079.837421632,1317953.465222281
2018-04-09,6022.626375032,6120.1342610070005,5987.534129631001,6096.821198123,1075761.6082686079
2018-04-10,6096.630954162999,6262.742158136999,6036.339504075999,6225.610526560001,1335489.1219374093
2018-04-11,6289.55173921,6334.712001856,6179.801612589,6193.619126089,1265412.9638189944
2018-04-12,6195.4679255149995,6240.539364908998,6128.191818698,6151.348804804999,1100536.284654018
2018-04-13,6213.615188786,6297.620934070001,6187.131078952,6259.404382526001,1265852.6632375522
2018-04-16,6263.489116786,6318.8034769569995,6239.832366442999,6272.713522319999,885990.4933909742
2018-04-17,6255.302312299998,6304.1798060870005,6231.2709960229995,6272.291986503001,957599.7589801942
2018-04-18,6275.340171460001,6329.340757835001,6145.27153426,6287.010657417999,1665630.0744547069
2018-04-19,6222.490912599,6320.777698425999,6185.3955058989995,6239.293422279,1427568.3279099236
2018-04-20,6101.364299045999,6157.919664585,6006.769103846,6147.651922961,1425241.5800870624
2018-04-23,6117.641637281,6169.942960055001,6085.928479826999,6151.330751311002,910368.5647300634
2018-04-24,6174.086790008,6268.579404480001,6147.581846497,6212.149380052999,1241545.4615661136
2018-04-25,6158.44177002,6224.163779770001,6080.6891264979995,6107.320164193001,1279898.4503625256
2018-04-26,6461.438576623001,6663.561853047,6428.720453012,6503.305743349,2286433.178180564
2018-04-27,6606.963057510002,6647.870773277001,6452.252375818999,6527.675790737,2049116.5251956885
2018-05-01,6599.177123016001,6627.898795409999,6406.374509281,6473.829103937001,1394527.7307630435
2018-05-02,6544.9123336,6564.146093894,6420.842260826,6446.941230926001,1301472.9098122753
2018-05-07,6494.916431296002,6556.922211919999,6438.580253049,6509.13006176,1428832.6463952926
2018-05-08,6501.01777836,6563.7520226809975,6480.601209986,6513.152914335999,1156896.5707619712
2018-05-09,6506.11173168,6594.350402531,6493.26603445,6534.340301091,1342521.124823691
2018-05-10,6572.8529153399995,6592.9476995760015,6507.4660122880005,6577.0142409420005,1122733.495109179
2018-05-11,6693.040521899,6809.335799321,6635.743759347999,6745.343800527,2435241.250315928
2018-05-14,6722.8086196290005,6764.569505159,6677.911735200999,6744.869358206999,1573331.5374204859
2018-05-15,6780.350985503001,6829.301644691999,6686.694695437999,6745.259786016998,1460774.727628905
2018-05-16,6713.0506429669995,6753.287024372,6667.333140256001,6715.7888567400005,1317357.8207574415
2018-05-17,6773.391906447,6804.034274622,6735.305980469999,6779.369113641001,1063775.6366636602
2018-05-18,6693.299668742002,6741.341661957001,6653.966429758,6683.936276856999,1239845.6023838979
2018-05-21,6670.063052717,6688.037818145,6527.562673757,6596.147388851,1278219.0420577845
2018-05-22,6665.499294746999,6698.388016381001,6578.755294596001,6607.452033363998,1027281.8355418189
2018-05-23,6621.478892063999,6691.427794671002,6573.17645407,6615.313221579999,1240529.2215133982
2018-05-24,6581.048644297,6634.323390177,6534.489341581999,6598.821984957999,1172297.8308376635
2018-05-25,6588.9411428640005,6719.055542075,6527.299936853999,6677.546869142001,1203042.2095321387
2018-05-28,6744.596482147001,6783.722142053,6640.544554694,6680.980409389999,1046587.0981225423
2018-05-29,6710.671835201999,6738.167027230001,6564.671512054,6614.419596011,1204937.9341003608
2018-05-30,6501.297860667,6530.770109362,6386.707455895999,6427.138656519,1590117.36806058
2018-05-31,6485.635881122,6492.940065368999,6381.606237087999,6410.946667878001,2063475.9595476866
2018-06-01,6414.425206778001,6487.688077203,6382.685948995,6423.8364932760005,1449991.7402239677
2018-06-04,6509.588723943,6574.629096014,6458.764384056,6556.074090814001,1056733.27247318
2018-06-05,6583.954394451001,6670.799225560999,6553.638393298999,6613.543036286001,1118429.0694780936
2018-06-06,6641.778228253,6665.380680291999,6540.400799882999,6584.0982757249985,1069815.9470024384
2018-06-07,6633.762229263,6649.901273364,6588.627150809,6635.034641277,1257802.16948537
2018-06-08,6627.629364503,6667.687676267999,6483.4549059229985,6517.175741822999,1740728.5937593568
2018-06-11,6503.750596373,6582.270218919999,6455.990002716,6491.591332833,921991.0472747037
2018-06-12,6503.658714333,6540.674705039999,6416.121290295001,6463.906730740001,1211346.2863545972
2018-06-13,6473.846909129,6498.020728063,6421.513089972,6466.900989476,1186874.8046465267
2018-06-14,6427.811123353999,6463.525597014001,6351.799696575001,6364.138513608001,1480271.2668617214
2018-06-15,6256.763051029,6269.129158739,6099.952607674001,6126.022574488001,2297203.1432324885
2018-06-18,6123.393953263998,6135.448571144001,5959.109256873,6031.232231346999,1409104.7195377492
2018-06-19,6029.766922956,6084.179615790002,5922.187373398001,5965.8386841110005,1386217.2897239455
2018-06-20,5982.713292675,6086.8135881319995,5914.095778914001,6070.458026788001,1394424.9767401256
2018-06-21,6179.358084783999,6194.1959295940005,5990.041778892,6047.204095352001,1372386.997880499
2018-06-22,5996.3317409109995,6067.347608028002,5941.559090913999,6047.390881361,1598210.5175357258
2018-06-25,6040.023240395,6061.485224653,5945.857012242,5962.318301876001,1131546.4189264416
2018-06-26,5840.968093207999,6030.193833987001,5807.916621681,6024.826851744001,1590748.1964265525
2018-06-27,6066.928649027999,6131.189692414,6005.121423117999,6041.212058714,1474377.8983566088
2018-06-28,6005.900183080002,6119.374614759999,5905.713357183,6085.970131982998,1488382.2663682152
2018-06-29,6112.096273249,6175.34015483,6004.947017928,6086.382811091999,1515662.6976016266
2018-07-02,6098.0707791449995,6180.317916645,5988.598810717,6001.20682368,1315842.878677731
2018-07-03,5999.23946623,6033.394265716999,5885.06260752,5976.924261014,1906056.0228053033
2018-07-04,5798.729577509,5879.319527561,5714.494482758999,5780.283368210001,1647020.0321331155
2018-07-05,5719.85065253,5869.718268140001,5691.5997770760005,5770.926151539999,1708024.6936614888
2018-07-06,5709.5400607130005,5880.324566661001,5680.869665943001,5841.208445869999,1597476.7668992684
2018-07-09,5860.37191114,5977.184655974,5817.964578556999,5940.023901809999,1142415.456870314
2018-07-10,6009.213659584001,6087.935450586999,5965.649237878999,6035.24140375,1393721.696253743
2018-07-11,5978.462512022001,6019.43474334,5885.067489558,6004.144487366,1334242.3454188933
2018-07-12,5955.915195682001,5989.692387335999,5866.270443165,5942.896692388999,1378851.3349516748
2018-07-13,5990.638431066,6082.143475621001,5953.618998518999,6015.103593774,1512033.4947135071
2018-07-17,6031.397069377999,6105.584124226001,5981.607168467,6061.3190275649995,1541837.3776163515
2018-07-18,6159.656329172,6183.959724186,6054.180843301999,6076.697773442001,1214213.0738630025
2018-07-19,6170.156546502001,6259.657013632001,6140.334396740998,6194.424128711,1279078.2818798441
2018-07-20,6114.336544687999,6157.162767924001,6003.507709045999,6041.461724907001,1463694.945440981
2018-07-23,5988.677189911001,6032.856239891001,5931.632732365999,6012.38420688,1139520.1073733503
2018-07-24,6037.153351867,6090.521777167999,5957.848994706,6051.245587033,977771.5406573847
2018-07-25,5961.052254737,6055.883864572001,5914.535314399999,6038.101463874001,1129203.586796884
2018-07-26,6116.694580981999,6178.999579315,6073.565846598,6131.306752324999,1258993.688753753
2018-07-27,6260.425387093001,6290.076331199999,6064.874088871,6136.785116028,1533655.9133580022
2018-07-30,6129.992644837999,6158.8363070880005,6079.017645144,6135.557478938001,1068128.2193376294
2018-07-31,6107.0162963170005,6211.109850761,6083.083179236001,6154.232162856,1522367.1122422954
2018-08-01,6205.939473979,6327.585669186,6180.8391469690005,6306.782667145,1841846.8722591195
2018-08-02,6295.752167070001,6386.783388588001,6252.69399742,6296.711382434001,2363196.397144574
2018-08-03,6340.678873835999,6404.131470698,6275.872094583,6327.652655164,2170203.476731436
2018-08-06,6314.7897767509985,6333.710638171999,6200.675235014,6221.793705422001,1461844.6092210945
2018-08-07,6245.3298990309995,6275.110352460999,6172.231779083001,6209.415665313,1134187.524902038
2018-08-08,6201.7635961099995,6268.678895272001,6181.649980775999,6246.948012181,1450111.507962171
2018-08-09,6258.302831025,6274.344107288,6173.273811532999,6192.173685522001,1040926.8081869435
2018-08-10,6057.438468601999,6102.019198178001,5960.03653551,5989.148172407,1641194.226996073
2018-08-13,5893.548541735001,5917.206799673,5802.5511114440005,5813.543346531001,1368417.6780132148
2018-08-14,5876.691133554,5948.712512626,5847.498034613999,5940.765764643,1033993.0669731757
2018-08-15,5927.308424889001,5947.1609966099995,5855.330221054,5900.683419131,1080494.9515324063
2018-08-16,5753.687840974,5937.089569775,5701.544372,5893.647625077,1512998.594884478
2018-08-17,5880.251662918,5906.812485408001,5794.204591731,5845.044832981,1118455.7040813297
2018-08-20,5811.416834625001,5838.659909163,5758.5111231050005,5792.6593030760005,955713.9120292702
2018-08-21,5738.134414988,5856.657258169999,5718.772903694001,5831.483915798999,1092383.5649309747
2018-08-22,5833.866689986001,5981.714574166001,5825.502627417,5947.476992397001,1238536.5544269574
2018-08-23,5979.143389249999,6012.549601567999,5944.942964304,5972.753267070999,891577.1992100276
2018-08-24,5996.329569795001,6006.700650589999,5916.936204032001,5981.926722810002,889634.084040546
2018-08-27,6024.141590305,6111.794973585998,5992.128627158,6099.368001066001,1128514.1294337902
2018-08-28,6168.798434186,6193.52925282,6048.182673945999,6057.5310211959995,1131054.476683373
2018-08-29,6078.768966032001,6148.890739516,6059.017106881001,6112.919507592001,984998.0030338707
2018-08-30,6161.77684754,6193.746588283,6104.763786246001,6130.925451693,1932882.1952341772
2018-08-31,6030.991411157998,6093.678301655999,5983.335097941001,6066.371641805999,1393472.986879988
2018-09-03,6062.632528852,6068.633245346001,5929.995934734002,5954.176004561002,1056278.7375251343
2018-09-04,5956.8072420749995,6011.967320765999,5933.900325125001,5950.451388411999,1185307.7336254867
2018-09-05,5958.945045454,5992.638132424,5865.13081991,5875.0111556130005,1315711.6997281567
2018-09-06,5812.807104559,5863.601317100001,5756.555012382001,5799.682706469,1386143.897727912
2018-09-07,5549.6395223889995,5572.298379287001,5450.896868421999,5536.064326459999,2064859.9191812407
2018-09-10,5554.566386347,5616.518040661,5513.576736972999,5534.782422104001,1233005.9109547564
2018-09-11,5585.299103861001,5636.150419285,5545.727958427,5592.199466110999,1261404.1097312013
2018-09-12,5585.040682293999,5607.027481084,5405.759239372999,5459.581813396,1646587.6105076673
2018-09-13,5320.419220171,5511.965869344999,5305.751996834,5369.459861748,1877669.3582533475
2018-09-14,5390.660149130999,5486.199299411999,5369.764425398,5442.811455588,2010783.3155457638
2018-09-18,5369.771821862,5489.194697147999,5332.149141538001,5462.799392646999,1898422.1729450235
2018-09-19,5553.145733868001,5583.766032236001,5478.196407525001,5530.179843835001,2042208.4597381083
2018-09-20,5502.348342576,5512.629656053,5401.836430597,5423.8976355039995,1965330.0851496197
2018-09-21,5426.581252239,5469.3269801159995,5336.543413881999,5421.274060674999,2498420.561418981
2018-09-25,5460.488012526,5581.464527793,5421.847953149,5538.965854809999,2039214.6535410287
2018-09-26,5569.8147174840005,5619.806292701,5498.669332032998,5593.536598321,1678504.564493698
2018-09-27,5543.256492841,5563.8295639689995,5411.204033829,5414.960615378999,2067769.2363948466
2018-09-28,5470.270246463,5505.286200463,5408.451654687,5448.994495567,2017548.6970420673
2018-10-01,5493.814640572999,5609.865145521999,5480.062570491999,5548.92828518,1447958.1506319907
2018-10-02,5543.126796348999,5582.6506826469995,5480.6417026379995,5525.956131552,1570148.182839211
2018-10-03,5536.883071782,5549.4985937579995,5456.038630918,5484.106506722,1463325.9596245147
2018-10-04,5510.5727516649995,5530.140082992999,5394.092201742001,5432.24966501,1776567.0419762284
2018-10-05,5370.155480085001,5401.475381405999,5274.832007958,5319.3770453219995,1740394.3302234057
2018-10-09,5127.941828039,5196.501551283999,5079.582967563999,5123.452223384999,2044289.6471641476
2018-10-10,5190.062163505,5213.609500972,5101.526210634999,5173.794001608,1825201.587077213
2018-10-11,4917.8703958,5025.542728324001,4868.575309520999,4966.479779687001,2647935.1612993088
2018-10-12,4880.232624259,5155.010092781,4871.024111938,5120.7777259740005,2257570.6134498226
2018-10-15,5078.530188752,5164.234048919,5001.912381236999,5053.497668134999,1539735.8045570056
2018-10-16,5058.7344728729995,5104.113012334999,4959.356044169,5076.268910164001,1609128.4683333456
2018-10-17,5215.162107766001,5264.355084336,5165.683476317001,5213.1957850710005,1574336.5067177042
2018-10-18,5197.731961148998,5209.647190425002,5115.646155441,5123.557845626999,1425891.144007795
2018-10-19,5048.258057144999,5181.4762387559995,5030.185107012,5172.568595425001,1609491.8520498332
2018-10-22,5104.837100436999,5297.131052806,5081.2012528899995,5256.668409831,1712150.0190856734
2018-10-23,5228.542236932,5245.728328357,5081.548076854,5096.174254867,1855105.0502787484
2018-10-24,5136.563011282001,5146.865517679,4978.720628296,5048.831332598,1809855.6258166847
2018-10-25,4833.746321255999,4905.009114166,4789.3453959359995,4843.936889677,1843211.3313720608
2018-10-26,4909.667582995,4992.958773345999,4753.430475442001,4826.022093475,2134871.2782148668
2018-10-29,4837.540214691,4920.0171116169995,4802.576173809999,4843.672040042,1575309.5201957517
2018-10-30,4845.925805962,5121.9129652970005,4834.128870352,5104.643084493001,3153992.0600594454
2018-10-31,5312.963416346999,5344.674353156999,5115.087236820999,5281.503136913,2351098.5268466766
2018-11-01,5198.334282217001,5233.228904277002,5029.492067730001,5048.997465858,2648452.3262583334
2018-11-02,5122.202807039,5364.187177394,5093.972701641,5344.775112373,3498182.2956259297
2018-11-05,5253.470818494,5393.670730142001,5219.18069797,5348.153375958,2481047.9565825
2018-11-06,5329.373878249,5373.370038287,5260.547590472001,5307.574959684,1606076.993866412
2018-11-07,5318.510633944,5391.928634561999,5233.769529348,5276.390132512,2083558.8682275603
2018-11-08,5391.177650852,5420.632788202,5296.8188351,5320.645429239001,1614865.6307864557
2018-11-09,5301.830975138,5349.831050994,5170.992501967,5198.186221630998,1585346.085218612
2018-11-12,5139.895414806,5260.018820294999,5094.355934399999,5219.968679351001,1336071.6388650998
2018-11-13,5037.027960027,5144.909389797999,4988.384870232,5115.746160334,1678573.8032337534
2018-11-14,5150.1777976739995,5200.128453714,5099.553982793001,5155.6272832409995,1483001.2476694032
2018-11-15,5112.300507682,5167.827417279,5059.300248984,5107.567548646999,1404722.6854761913
2018-11-16,5028.306085473,5059.546705097001,4910.379081046999,4944.315478267999,2010868.7170865126
2018-11-19,4991.679959757001,5128.874896764,4954.910033897,5083.333133885,1554179.372142122
2018-11-20,4935.898673967,5016.483783949,4898.765966874,4964.160895845,1784067.685169005
2018-11-21,4912.760825302,5168.893751159,4903.668112833999,5128.358476585001,1887027.3855452863
2018-11-22,5135.3057620790005,5215.550935599,5060.212791786,5183.565983469,1335098.6389202152
2018-11-26,5182.114555546,5235.360119968001,5129.951282285999,5169.271497865,1358365.3515385678
2018-11-27,5233.733642283,5271.852532553001,5119.47895165,5237.4831425150005,1502954.7151992084
2018-11-28,5208.342878482001,5279.78208591,5151.505040874001,5256.246162142001,1484325.9933802208
2018-11-29,5308.7824758980005,5334.042744727999,5236.687556712,5258.344788668999,1586900.0941199837
2018-11-30,5261.851901593999,5311.476191198999,5213.589380136001,5288.749609916999,2049301.8322709517
2018-12-03,5374.8507389490005,5407.55726262,5329.844147694,5349.829195352001,1405794.747859428
2018-12-04,5337.703942235,5376.495385058999,5202.970422131,5214.980915001999,1551186.7750117606
2018-12-05,5101.738004183,5196.276583415999,5082.433725016,5140.454912335,1449432.591447784
2018-12-06,5076.870351160999,5087.007628594999,4869.334366546001,4936.079689573,1821759.4983379531
2018-12-07,4995.396219079999,5049.491495911,4846.639558222,4918.839854585999,1659935.0577744795
2018-12-10,4802.956298353999,4873.065096878001,4759.584955722999,4780.729874764,1338701.9146578244
2018-12-11,4774.585989712999,4805.863059199999,4675.803880554,4712.069330038001,1484537.9794303377
2018-12-12,4744.5066944499995,4852.098182131999,4703.237000849,4794.255027801001,1601558.6648042724
2018-12-13,4812.50966767,4860.167537820999,4763.836249187,4823.662265134,1512853.1531346806
2018-12-14,4755.302211413,4788.896866552,4598.890802391,4609.576349960999,2301276.869306881
2018-12-17,4599.93013077,4719.383394461,4574.400674094001,4659.5460530810005,1431692.9570453148
2018-12-18,4588.663090522,4678.991177388999,4534.538032557,4616.304557802001,1508829.7061510198
2018-12-19,4508.883622779,4558.851904716,4433.619559853,4460.193727052,1651616.841561686
2018-12-20,4372.369837437999,4454.830365668,4257.814434780999,4275.082864268,2244348.8283944535
2018-12-21,4225.4919322509995,4356.200414527,4196.113420453,4307.374691007,2508647.588007233
2018-12-25,4095.1189430350005,4168.540899182,4022.5537506260002,4038.5804359259996,1670979.8330181497
2018-12-26,4111.0375553,4182.259237893,4045.2562775359997,4136.791487332999,1759784.2328309652
2018-12-27,4358.515324177999,4390.813979692,4236.635197101,4292.4202368139995,1760471.6188454388
2018-12-28,4244.981286982,4335.779952229,4229.134842920999,4297.931284818,1300245.0494574388
2019-01-04,4139.336031938,4159.302385631,4002.2642533019994,4108.560106522,2019532.2884461293
2019-01-07,4288.770601631,4388.042044444999,4265.882799804,4342.513676797999,1762880.5915795371
2019-01-08,4365.4062957609995,4437.418203282,4317.812534629999,4409.015353453,1892192.4458673599
2019-01-09,4399.329963255,4486.503540727,4380.096838128,4476.784792567,1736409.8355125042
2019-01-10,4471.781969762,4565.1563192250005,4436.392233255,4535.1004103880005,1841522.3958509825
2019-01-11,4582.386665305,4616.743666186,4534.892533347001,4572.7650160190005,1716477.3616966004
2019-01-15,4538.99112323,4717.102250559,4524.470751480001,4687.439160695,1904132.4435650173
2019-01-16,4683.413477515,4722.779234064999,4600.382234281999,4680.062284519,1587122.3148964325
2019-01-17,4700.669871504,4728.674165839,4593.1759720499995,4621.674395815,1706821.7799469142
2019-01-18,4668.869874235,4796.874199136,4652.588362173001,4765.7412180930005,1596080.312260443
2019-01-21,4864.391768019,4920.251476143,4780.893233735,4873.070321119,1472010.3611240217
2019-01-22,4854.8451165199995,4877.01070609,4767.903276737,4791.494537828,1099755.2496153368
2019-01-23,4714.876428107001,4782.374875917,4677.228055232,4734.53883072,1264663.6776942913
2019-01-24,4766.053604595,4926.497426623,4746.75956602,4907.7588373319995,1443958.5670472397
2019-01-25,4948.1618195030005,5129.114176792,4940.432616192999,5092.771701015,2012583.8521703433
2019-01-28,5122.261175615001,5146.520778846,5055.059727854002,5102.987210044999,1424153.54655405
2019-01-29,4993.113487258999,5062.835359856,4925.6296096510005,5015.577358873001,1560064.539102967
2019-01-30,5070.652976733,5113.560769170999,5010.223290672001,5055.735798963,1562161.732764108
2019-01-31,5182.218916562,5198.275337686,5096.852317333999,5163.224759913999,1451608.3357484036
2019-02-01,5200.86974307,5284.012695001,5073.745238285,5112.456848602999,1391891.6484849597
2019-02-04,5141.202924623999,5237.346699524999,5126.252881809998,5224.264526428,1486349.614317694
2019-02-05,5170.785924096001,5217.563124026001,5120.738064042999,5163.7558318520005,1987440.1051505385
2019-02-06,5170.467783601999,5193.162278379,5109.95493331,5146.673635261,1311270.9650504205
2019-02-07,5219.343289431,5269.350520511,5157.149060313,5204.7550312270005,1854303.072173443
2019-02-08,5068.368641026,5094.932783879999,4941.822299137,4971.528586701,2276579.1118592126
2019-02-12,5029.456832626001,5197.615401707,5017.333283102999,5170.665105882,1887947.6890486002
2019-02-13,5287.093287695,5333.572817235001,5228.135030003999,5316.08500054,1842464.7872416365
2019-02-14,5318.777076495001,5392.781152481,5259.039291221,5302.746603761,1603591.7572272213
2019-02-15,5259.6100905230005,5299.244625072,5203.8444043300005,5235.531364877,1275638.877126509
2019-02-18,5355.936242963,5372.914500074,5237.376832481001,5264.177499351001,1387766.9765672367
2019-02-19,5232.710240887,5277.504291802001,5173.564716729999,5257.161837488999,1575361.0794722254
2019-02-20,5254.834605537001,5284.280604717,5182.978470419001,5213.223004741,1209439.6551207707
2019-02-21,5200.338194306999,5283.977651079,5170.034811624,5245.343403502,1305218.2427794682
2019-02-22,5191.077622967,5203.180950195,5126.376270551,5163.294539261001,1130774.0434192691
2019-02-25,5239.170463809,5267.913686008,5192.872600282,5200.3497511470005,974294.503279401
2019-02-26,5222.495913631001,5227.961761451,5117.959883692,5153.765295989,1161331.5681605143
2019-02-27,5175.070047414,5197.7471912579995,5118.300704804999,5131.651627519,1362636.838431178
2019-02-28,5102.118057983999,5122.364987242,5023.462702414,5068.339121981,1369592.7934229888
2019-03-01,5089.531764272,5152.100619012,5079.425712468999,5142.215594059,1045235.7632462186
2019-03-04,5218.1153695620005,5311.346582576,5208.275319693998,5294.475452424999,1365219.7566190017
2019-03-05,5224.383038609,5262.406273289,5158.073631030001,5186.598523897001,1163615.2505284643
2019-03-06,5151.978650084001,5186.3783347769995,5125.8032567029995,5157.3502751999995,1080376.5879345443
2019-03-07,5034.783468988999,5062.151778716,4971.585626738999,5036.177756460002,1379482.4005334016
2019-03-08,4967.574347078,4984.718123874999,4859.181271352,4879.594579676,1867759.4935049054
2019-03-11,4915.344213877001,4974.63135841,4818.340422939999,4947.309119421999,1074677.9988116708
2019-03-12,5061.574063026999,5101.630304272,5014.398343116999,5057.674406629,1467890.3285510067
2019-03-13,5027.570678456999,5075.676624829,4960.4893494259995,4994.842923642999,1461359.6916853783
2019-03-14,5056.317809595001,5084.679617815002,4978.731029935,5005.521459737,1603127.6946554373
2019-03-15,5065.160247304,5189.9754480090005,5058.112093824,5124.359149704001,1964147.426203404
2019-03-18,5281.771157249,5313.542867622999,5213.365614792,5244.693929244,1375366.0185888314
2019-03-19,5195.872364325001,5238.631593704,5136.003449348999,5226.175823973,1409526.6202078823
2019-03-20,5234.783675612998,5281.689529247,5222.320372649001,5244.585125640001,1467302.0968801256
2019-03-22,5426.321027996,5524.94050665,5386.450646199999,5454.277400910999,2264589.986925049
2019-03-25,5281.568698511999,5353.321159175999,5254.727846663,5340.570027394,1615648.4203367906
2019-03-26,5376.834098795999,5421.593023667,5317.3071240280005,5402.921655077,1990711.079821449
2019-03-27,5472.7301352819995,5511.300333456,5418.651007590997,5490.429779912001,1554852.8727545056
2019-03-28,5385.167013238001,5431.295851066,5313.87707448,5402.483076107,1737968.6163423497
2019-03-29,5464.813242304001,5481.413271349,5367.546679741,5395.573415608001,1657142.702527893
2019-04-01,5499.90766425,5551.032859059,5455.0586112360015,5510.939080042,1645312.9395690747
2019-04-02,5638.144647996,5682.476377516999,5588.606528874,5635.839416998,1703649.5479222531
2019-04-03,5663.266827439,5810.361355451,5631.8145782149995,5769.661183506,1730705.3592497332
2019-04-04,5815.887246596999,5923.093722727001,5753.294087923,5780.535274508001,1619805.2168219087
2019-04-05,5801.362611773,5873.482211845,5770.038184416,5839.004790473001,1128922.2318660342
2019-04-08,5903.088906661,5930.533409160999,5734.410779234,5762.114667016001,1117995.0241003614
2019-04-09,5757.038181504002,5835.496840447,5740.974978417,5806.681027332,1096373.6766602844
2019-04-10,5682.799873657999,5776.495548962001,5656.680009075999,5758.357623794999,1145035.1687755086
2019-04-11,5734.209130893,5792.411125353001,5693.0804417029985,5767.703357686,1612022.1788803963
2019-04-12,5790.729323986001,5800.879459166999,5704.541302170001,5769.483166342,1336141.1519478473
2019-04-15,5854.652612279,5879.576793723001,5788.2660258000005,5800.5555871199995,1381313.612813964
2019-04-16,5771.0703074210005,5822.5739173990005,5731.686733212,5798.177955185999,1475431.0250086784
2019-04-17,5850.461871280001,5928.926037763001,5823.8816812000005,5833.109709702,1442073.5457723096
2019-04-18,5885.88072218,5926.500715137,5794.656529223999,5805.917853922,1310010.2517531014
2019-04-19,5873.710701130001,5946.424861005999,5836.644601614999,5916.294344884,1239063.955138339
2019-04-22,5877.797695647,5909.004906742999,5784.00107967,5837.332620584999,1760523.0098244671
2019-04-23,5871.071111933001,5897.955361982999,5774.085562135001,5835.884140135,1416676.2393466562
2019-04-24,5865.260683242,5878.953020664,5761.5654344429995,5780.565941041,1540506.8457641986
2019-04-25,5855.786827497999,5915.0942061000005,5796.314953339,5861.558861975001,1752929.5636757873
2019-04-26,5775.506553121999,5834.4016274119995,5668.031966533999,5819.808707351999,1808275.570139747
2019-05-07,5746.268881020999,5789.561308521999,5656.569155025999,5673.1582694730005,1711742.4489709542
2019-05-08,5533.948756346,5620.663141490998,5500.446353288001,5556.691868899,1609200.210592806
2019-05-09,5492.565038862001,5588.597624781999,5466.572814600999,5542.711865913,1561754.7467996613
2019-05-10,5546.678771092001,5658.430668919,5466.556889412001,5529.425807316999,2022113.1775733144
2019-05-13,5474.863574737,5493.587990266,5391.706723882001,5415.130588282,1870838.3204894525
2019-05-14,5293.466977986,5493.125152527,5222.803142125,5415.89413228,2176113.4054469774
2019-05-15,5471.81272964,5567.754255330001,5422.5679245050005,5550.152134401999,1693670.134841107
2019-05-16,5542.548623756001,5566.620870463,5354.768282162001,5418.643078612001,1398828.645395356
2019-05-17,5530.085734253998,5612.653251954999,5435.988817623001,5457.979095586999,1679964.249453471
2019-05-20,5394.360610057999,5464.972391057001,5288.414458508,5314.389204689,1308923.6608869447
2019-05-21,5241.804968261,5280.887330003,5110.22218955,5225.402863761,1590266.696893138
2019-05-22,5337.153570916999,5354.1850948109995,5183.369147714999,5195.672370043,1303221.5117322546
2019-05-23,5127.940228664,5144.965379544,5055.227587827,5091.844054304001,1359224.9412852095
2019-05-24,4999.806180614,5052.059791174001,4951.9541924370005,4999.050862892001,1562533.1590680585
2019-05-27,4984.564762326001,5059.331424944,4970.410998676,5023.767250090001,1074382.0369517063
2019-05-28,5256.763945984001,5286.760624166,5092.939063543,5126.696664674999,2768811.4485368337
2019-05-29,5056.321199139999,5068.589774923,4975.335421576999,5032.096747520999,1687111.1232428323
2019-05-30,5054.211060916,5159.587000669,5034.167613665999,5146.335737351,1423088.0123838754
2019-05-31,5092.983802897999,5138.839612614,5019.07282569,5042.278513409,1596883.2409779967
2019-06-03,4943.0788956139995,4995.667540269,4901.945615896,4951.054125558,1348971.0329066222
2019-06-04,4976.705394532,5093.276584356,4969.28105959,5086.363532614999,1572211.311755842
2019-06-05,5226.5372824529995,5255.6920724540005,5171.237102153,5208.745265756,1596695.9791222517
2019-06-06,5193.143505249,5216.40126335,5099.899288887,5113.225520161,1171092.2542897153
2019-06-07,5168.293416691,5245.053526991,5152.7506354570005,5221.182230671001,1017576.2885333779
2019-06-10,5304.913114029001,5330.222332513,5247.110325216,5298.135950679,1241110.3119990046
2019-06-11,5327.594304641,5413.9752166200005,5315.681500295,5402.191591322,1169996.7438783017
2019-06-12,5364.362149528999,5405.366196391001,5280.295985983999,5292.257218524999,1374774.53849827
2019-06-13,5188.175841873999,5208.027225679,5076.870117895999,5107.754224616999,1529344.1140938434
2019-06-14,5073.508702363999,5097.215704904001,4988.246939744,5047.112290483,1795081.8330733872
2019-06-17,4824.006913999,4963.186942753999,4792.6514738139995,4927.803194694,1693525.200530929
